8,12,5,19,5,12,8,19,5,12,19,16,14,2,5,19,16,18,18,5,18,5,16,16,18,7,7,7,12,18,16,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,14,14,2,2,2,2,14,2,2,2,2,2,2,2,2,14,0,4,8,8,14,14,2,14,14,14,2,2,14,14
0,19,12,19,12,19,8,19,2,14,2,19,7,7,19,8,19,12,16,3,5,5,5,9,16,7,7,7,19,16,19,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,14,2,2,2,2,2,2,2,2,14,2,2,2,2,2,2,2,0,8,0,14,14,2,2,14,14,14,7,19,14,19
9,2,12,9,19,19,5,19,14,7,7,2,7,7,7,8,5,18,12,18,4,9,5,18,16,19,14,2,2,14,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,14,2,2,2,2,2,14,14,2,2,2,2,2,2,2,2,2,14,14,8,0,0,7,7,2,14,2,14,8,19,19
3,0,19,9,16,19,12,19,12,7,7,7,7,7,7,8,5,5,12,16,0,0,18,18,18,16,8,2,14,2,8,19,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,14,14,2,2,2,2,2,14,14,2,2,2,2,2,2,2,2,2,2,2,2,8,0,14,2,2,8,7,2,19,16,16
3,4,19,12,16,12,12,8,12,19,7,7,7,7,7,19,12,12,18,5,16,6,9,18,18,12,19,19,14,16,8,16,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,14,14,2,7,2,14,2,14,14,8,2,2,2,2,2,2,2,14,4,14,0,14,2,8,14,2,8,2,8,5,12,16
11,0,14,18,9,16,16,0,14,19,2,7,7,7,7,12,18,19,16,12,19,2,9,5,18,12,12,14,8,8,18,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,14,14,2,2,14,2,2,14,8,6,2,2,2,2,14,2,2,2,4,14,0,8,2,8,8,8,8,14,2,12,16,16
0,2,2,16,3,9,12,8,12,19,19,7,7,7,7,12,9,18,19,12,14,8,4,12,18,16,12,2,8,8,18,14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,14,14,14,14,2,14,14,2,2,14,0,6,14,2,2,2,14,2,2,2,14,0,8,14,19,0,4,9,8,14,19,12,5,5
0,2,19,9,3,18,19,0,14,5,5,2,2,7,2,12,8,12,16,8,0,8,3,19,5,16,19,2,0,0,16,12,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,14,14,14,2,14,14,2,2,2,8,6,11,14,2,7,2,8,14,2,2,2,2,14,14,19,19,0,0,0,8,16,12,18,12
2,8,16,0,0,18,12,16,8,12,12,2,12,2,19,8,16,12,12,16,8,18,9,16,19,12,12,2,14,14,8,18,5,19,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,14,14,14,14,14,14,14,2,2,2,8,4,4,2,2,7,2,14,8,2,2,7,7,2,8,8,16,14,0,0,19,5,18,5,12
19,8,9,16,16,12,12,2,16,12,2,19,5,2,12,19,19,8,19,19,12,12,9,16,2,19,18,12,14,2,19,18,19,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,2,7,2,2,14,14,14,14,14,2,2,2,2,2,12,11,11,2,2,2,2,8,0,2,2,7,7,19,16,16,16,19,4,8,12,16,9,5,12
2,8,2,9,16,12,19,19,12,2,19,19,12,7,2,7,7,8,14,8,19,12,12,16,12,12,5,18,9,8,2,2,2,7,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,2,2,14,14,14,14,2,14,2,2,2,2,14,8,18,9,8,2,2,7,8,4,2,2,7,2,16,3,0,4,16,12,9,18,9,9,5,9
19,8,12,5,9,16,12,19,12,12,16,12,2,7,7,7,2,8,2,12,7,2,12,16,2,19,19,9,4,16,8,8,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,7,7,2,2,14,14,14,14,2,14,2,2,2,2,8,5,18,9,15,8,7,7,8,4,2,2,7,14,16,19,14,0,12,18,9,9,3,4,18,5
