15,12,12,14,12,12,16,15,12,12,14,1,14,9,12,14,12,1,1,1,1,1,1,12,1,0,0,0,12,1,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,3,9,9,3,3,3,3,3,3,9,3,3,9,9,3,19,5,19,16,3,3,3,3,3,3,9,9,3,3
2,15,12,14,12,14,16,14,3,3,9,14,9,0,14,15,14,12,12,5,1,12,12,2,1,9,0,0,14,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,3,9,3,3,3,3,3,3,3,3,3,3,3,3,9,19,16,19,14,14,9,9,3,3,3,9,14,3,14
2,3,12,2,14,14,12,15,14,9,9,3,0,0,9,13,1,1,12,1,5,2,1,1,1,14,3,9,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,3,9,3,3,3,3,3,3,3,3,3,3,3,3,3,14,14,16,19,19,9,0,9,14,9,3,15,14,15
5,13,15,2,1,14,12,14,12,9,0,0,0,0,0,16,1,1,12,1,13,19,1,1,1,1,13,3,3,3,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,3,9,9,3,3,14,14,3,3,3,9,3,9,3,3,3,3,3,9,15,19,14,9,3,16,0,3,15,12,13
5,5,14,12,1,12,12,13,12,14,9,0,0,0,0,15,12,12,1,12,13,18,2,1,1,12,15,14,3,12,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,3,3,3,15,14,16,3,9,9,3,3,3,9,14,19,14,16,14,9,16,3,3,15,9,16,12,12,13
6,13,3,1,2,1,12,13,3,14,3,9,0,0,0,12,1,14,12,12,15,3,2,1,1,12,12,14,13,16,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,3,3,3,14,16,18,3,3,9,3,3,3,9,3,5,14,16,16,3,16,16,15,15,3,3,12,12,1
19,3,9,1,5,1,12,16,12,14,14,0,0,0,0,12,2,1,14,12,3,15,5,12,1,13,12,3,13,13,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,14,19,6,14,9,9,9,3,3,9,9,14,16,16,14,15,13,5,2,16,3,14,12,1,1
19,3,14,2,5,1,15,13,14,12,12,9,3,0,3,12,16,12,12,13,13,13,5,14,12,13,14,9,13,2,1,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,3,3,3,3,3,3,16,6,8,15,9,9,3,16,14,3,3,9,3,14,14,15,14,13,13,19,16,12,12,1,12
9,16,13,13,13,1,12,12,16,12,12,3,12,9,14,15,12,12,12,13,13,1,2,12,14,15,12,9,3,14,13,1,1,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,3,3,3,3,3,3,3,3,3,16,6,2,9,9,9,9,14,16,3,3,9,9,3,15,13,13,14,13,13,14,12,1,12,12
14,13,2,1,1,12,12,3,12,12,3,14,12,9,12,15,14,13,14,15,12,12,2,1,3,14,1,12,14,9,14,1,15,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,9,9,0,9,9,3,3,3,3,3,3,3,3,3,3,12,6,6,3,9,9,3,15,13,3,3,9,9,14,12,13,1,14,5,13,12,1,1,12,12
